 budget ,id,popularity,production_companies,release_date, revenue ,runtime,title,vote_average,vote_count,ROI,Dollar_per_point,,min_rating,max_rating,Vote_avg_avg
" $70,000,000.00 ",587,46.199482,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Jinks/Cohen Company"", ""id"": 2721}, {""name"": ""Tim Burton Productions"", ""id"": 8601}]",12/25/2003," $122,919,055.00 ",125,Big Fish,7.6,1994,175.60%," $9,210,526.32 ",,,,
" $60,000,000.00 ",82682,29.041198,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Langley Park Production"", ""id"": 8057}]",1/10/2013," $105,200,903.00 ",113,Gangster Squad,6.2,1778,175.33%," $9,677,419.35 ",,,,
" $175,000,000.00 ",14869,32.852443,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]",8/4/2009," $302,469,017.00 ",118,G.I. Joe: The Rise of Cobra,5.6,1962,172.84%," $31,250,000.00 ",,,,
" $55,000,000.00 ",109424,52.786917,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",10/10/2013," $95,000,000.00 ",134,Captain Phillips,7.6,2454,172.73%," $7,236,842.11 ",,,,
" $100,000,000.00 ",1372,52.792678,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}, {""name"": ""Lonely Film Productions GmbH & Co. KG."", ""id"": 430}, {""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Spring Creek Productions"", ""id"": 705}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""Liberty Pictures"", ""id"": 20938}]",12/7/2006," $170,877,916.00 ",143,Blood Diamond,7.3,2281,170.88%," $13,698,630.14 ",,,,
" $60,000,000.00 ",274479,29.876507,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",12/24/2015," $101,134,059.00 ",124,Joy,6.4,1581,168.56%," $9,375,000.00 ",,,,
" $150,000,000.00 ",62213,50.306728,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Dan Curtis Productions"", ""id"": 9228}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]",5/8/2012," $245,527,149.00 ",113,Dark Shadows,5.7,2320,163.68%," $26,315,789.47 ",,,,
" $110,000,000.00 ",262504,86.105615,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]",3/9/2016," $179,246,868.00 ",121,Allegiant,5.9,1998,162.95%," $18,644,067.80 ",,,,
" $63,000,000.00 ",550,146.757391,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Taurus Film"", ""id"": 20555}, {""name"": ""Linson Films"", ""id"": 54050}, {""name"": ""Atman Entertainment"", ""id"": 54051}, {""name"": ""Knickerbocker Films"", ""id"": 54052}]",10/15/1999," $100,853,753.00 ",139,Fight Club,8.3,9413,160.09%," $7,590,361.45 ",,,,
" $144,000,000.00 ",43074,66.21806,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Montecito Picture Company, The"", ""id"": 4607}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Feigco Entertainment"", ""id"": 61791}, {""name"": ""Pascal Pictures"", ""id"": 84041}, {""name"": ""Ghostcorps"", ""id"": 84042}]",7/14/2016," $229,147,509.00 ",116,Ghostbusters,5.3,2142,159.13%," $27,169,811.32 ",,,,
" $75,000,000.00 ",75656,71.124686,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""SOIXAN7E QUIN5E"", ""id"": 23271}, {""name"": ""See Me Louisiana"", ""id"": 23272}]",5/29/2013," $117,698,894.00 ",115,Now You See Me,7.3,5487,156.93%," $10,273,972.60 ",,,,
" $30,000,000.00 ",59967,46.377628,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""DMG Entertainment"", ""id"": 10289}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}]",9/26/2012," $47,042,000.00 ",118,Looper,6.6,4697,156.81%," $4,545,454.55 ",,,,
" $60,000,000.00 ",123553,45.514031,"[{""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Don Carmody Productions"", ""id"": 22656}, {""name"": ""Unique Features"", ""id"": 60746}, {""name"": ""Mr. Smith Productions"", ""id"": 60747}]",8/21/2013," $90,565,421.00 ",130,The Mortal Instruments: City of Bones,6.2,1602,150.94%," $9,677,419.35 ",,,,
" $66,000,000.00 ",1487,47.479755,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Starlite Films"", ""id"": 21497}]",4/2/2004," $99,318,987.00 ",122,Hellboy,6.5,2225,150.48%," $10,153,846.15 ",,,,
" $209,000,000.00 ",44833,64.928382,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Bluegrass Films"", ""id"": 13778}, {""name"": ""Film 44"", ""id"": 20153}]",4/11/2012," $303,025,485.00 ",131,Battleship,5.5,2114,144.99%," $38,000,000.00 ",,,,
" $70,000,000.00 ",75,44.090535,"[{""name"": ""Tim Burton Productions"", ""id"": 8601}]",12/12/1996," $101,371,017.00 ",106,Mars Attacks!,6.1,1509,144.82%," $11,475,409.84 ",,,,
" $75,000,000.00 ",203801,48.744209,"[{""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Wigram Productions"", ""id"": 23202}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]",8/13/2015," $108,145,109.00 ",116,The Man from U.N.C.L.E.,7.1,2265,144.19%," $10,563,380.28 ",,,,
" $44,000,000.00 ",72710,42.933027,"[{""name"": ""Nick Wechsler Productions"", ""id"": 8073}, {""name"": ""Open Road Films"", ""id"": 10427}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Chockstone Pictures"", ""id"": 13649}]",3/22/2013," $63,327,201.00 ",125,The Host,6,1817,143.93%," $7,333,333.33 ",,,,
" $115,000,000.00 ",290595,60.467984,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Perfect World Pictures"", ""id"": 10338}, {""name"": ""Roth Films"", ""id"": 16314}]",4/6/2016," $164,602,163.00 ",114,The Huntsman: Winter's War,6,1523,143.13%," $19,166,666.67 ",,,,
" $130,000,000.00 ",13183,64.798873,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",3/5/2009," $185,258,983.00 ",163,Watchmen,7,2811,142.51%," $18,571,428.57 ",,,,
" $120,000,000.00 ",166424,38.126095,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Constantin Film."", ""id"": 9078}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Genre Films"", ""id"": 28788}]",8/5/2015," $167,977,596.00 ",100,Fantastic Four,4.4,2278,139.98%," $27,272,727.27 ",,,,
" $150,000,000.00 ",117251,39.004588,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}, {""name"": ""Mythology Entertainment (II)"", ""id"": 34982}]",6/27/2013," $205,366,737.00 ",131,White House Down,6.4,1891,136.91%," $23,437,500.00 ",,,,
" $65,000,000.00 ",1949,51.970905,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Phoenix Pictures"", ""id"": 11317}]",3/2/2007," $84,785,914.00 ",157,Zodiac,7.3,2023,130.44%," $8,904,109.59 ",,,,
" $126,000,000.00 ",1635,37.68056,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]",7/20/2005," $162,949,164.00 ",136,The Island,6.5,1770,129.32%," $19,384,615.38 ",,,,
" $102,000,000.00 ",83542,73.872343,"[{""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}, {""name"": ""Ascension Pictures"", ""id"": 7829}, {""name"": ""ARD Degeto Film"", ""id"": 10947}, {""name"": ""Cloud Atlas Productions"", ""id"": 11080}, {""name"": ""Five Drops"", ""id"": 11082}, {""name"": ""Media Asia Group"", ""id"": 11083}, {""name"": ""Dreams of Dragon Picture"", ""id"": 19621}]",10/26/2012," $130,482,868.00 ",172,Cloud Atlas,6.6,2977,127.92%," $15,454,545.45 ",,,,
" $58,000,000.00 ",39514,41.430245,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""DC Entertainment"", ""id"": 9993}]",10/13/2010," $71,664,962.00 ",111,RED,6.6,2808,123.56%," $8,787,878.79 ",,,,
" $20,000,000.00 ",73,73.567232,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Turman-Morrissey Company"", ""id"": 924}, {""name"": ""Savoy Pictures"", ""id"": 11308}]",10/30/1998," $23,875,127.00 ",119,American History X,8.2,3016,119.38%," $2,439,024.39 ",,,,
" $28,000,000.00 ",78,94.056131,"[{""name"": ""Shaw Brothers"", ""id"": 5798}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]",6/25/1982," $33,139,618.00 ",117,Blade Runner,7.9,3509,118.36%," $3,544,303.80 ",,,,
" $105,000,000.00 ",563,58.782359,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Big Bug Pictures"", ""id"": 23434}]",11/6/1997," $121,214,377.00 ",129,Starship Troopers,6.7,1560,115.44%," $15,671,641.79 ",,,,
" $30,000,000.00 ",321697,53.670525,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Management 360"", ""id"": 4220}, {""name"": ""Cloud Eight Films"", ""id"": 6708}]",10/9/2015," $34,441,873.00 ",122,Steve Jobs,6.8,1573,114.81%," $4,411,764.71 ",,,,
" $110,000,000.00 ",80274,45.94834,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Chartoff Productions"", ""id"": 3200}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""Digital Domain"", ""id"": 31825}, {""name"": ""Taleswapper"", ""id"": 31826}]",10/23/2013," $125,537,191.00 ",114,Ender's Game,6.6,2303,114.12%," $16,666,666.67 ",,,,
" $25,000,000.00 ",278,136.747729,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}]",9/23/1994," $28,341,469.00 ",142,The Shawshank Redemption,8.5,8205,113.37%," $2,941,176.47 ",,,,
" $105,000,000.00 ",2789,27.835436,"[{""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""Radar Pictures"", ""id"": 14718}]",6/11/2004," $115,772,733.00 ",119,The Chronicles of Riddick,6.3,1570,110.26%," $16,666,666.67 ",,,,
" $190,000,000.00 ",158852,130.311355,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Babieka"", ""id"": 20656}, {""name"": ""A113"", ""id"": 59778}]",5/19/2015," $209,154,322.00 ",130,Tomorrowland,6.2,2846,110.08%," $30,645,161.29 ",,,,
" $200,000,000.00 ",44912,51.872839,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]",6/16/2011," $219,851,172.00 ",114,Green Lantern,5.1,2487,109.93%," $39,215,686.27 ",,,,
" $82,000,000.00 ",23629,39.127082,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Lennox House Films"", ""id"": 22119}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]",3/24/2011," $89,792,502.00 ",110,Sucker Punch,5.9,1623,109.50%," $13,898,305.08 ",,,,
" $260,000,000.00 ",49529,43.926995,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",3/7/2012," $284,139,100.00 ",132,John Carter,6.1,2124,109.28%," $42,622,950.82 ",,,,
" $170,000,000.00 ",44826,32.319043,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}]",11/22/2011," $185,770,160.00 ",126,Hugo,7,2141,109.28%," $24,285,714.29 ",,,,
" $150,000,000.00 ",1724,62.898336,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""MVL Incredible Productions"", ""id"": 25121}]",6/12/2008," $163,712,074.00 ",114,The Incredible Hulk,6.1,3021,109.14%," $24,590,163.93 ",,,,
" $176,000,003.00 ",76757,85.36908,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Warner Bros."", ""id"": 6194}]",2/4/2015," $183,987,723.00 ",124,Jupiter Ascending,5.2,2768,104.54%," $33,846,154.42 ",,,,
" $100,000,000.00 ",157353,58.991388,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""DMG Entertainment"", ""id"": 10289}, {""name"": ""Straight Up Films"", ""id"": 13403}]",4/16/2014," $103,039,258.00 ",119,Transcendence,5.9,2295,103.04%," $16,949,152.54 ",,,,
" $195,000,000.00 ",81005,43.349855,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Big Kid Pictures"", ""id"": 8406}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}]",2/27/2013," $197,687,603.00 ",114,Jack the Giant Slayer,5.5,2598,101.38%," $35,454,545.45 ",,,,
" $76,000,000.00 ",9693,35.387874,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Hit & Run Productions"", ""id"": 11429}]",9/22/2006," $69,959,751.00 ",109,Children of Men,7.4,2071,92.05%," $10,270,270.27 ",,,,
" $50,000,000.00 ",49049,57.673932,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]",9/7/2012," $41,037,742.00 ",95,Dredd,6.6,1940,82.08%," $7,575,757.58 ",,,,
" $60,000,000.00 ",22538,38.885195,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Marc Platt Productions"", ""id"": 2527}]",7/27/2010," $47,664,559.00 ",112,Scott Pilgrim vs. the World,7.2,2126,79.44%," $8,333,333.33 ",,,,
" $58,000,000.00 ",116741,1.551497,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",6/7/2013," $44,000,000.00 ",119,The Internship,6.1,1658,75.86%," $9,508,196.72 ",,,,
" $255,000,000.00 ",57201,49.046956,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Silver Bullet Productions (II)"", ""id"": 37380}, {""name"": ""Blind Wink Productions"", ""id"": 37381}, {""name"": ""Classic Media"", ""id"": 37382}]",7/3/2013," $89,289,910.00 ",149,The Lone Ranger,5.9,2311,35.02%," $43,220,338.98 ",,,,
" $36,000,000.00 ",782,70.398356,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Jersey Films"", ""id"": 216}]",9/7/1997," $12,532,777.00 ",106,Gattaca,7.5,1808,34.81%," $4,800,000.00 ",,,,
" $44,000,000.00 ",228967,74.168016,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Point Grey Pictures"", ""id"": 16615}]",12/25/2014," $12,342,632.00 ",112,The Interview,6.1,2304,28.05%," $7,213,114.75 ",,,,
" $20,000,000.00 ",7299,44.566609,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Blue Tulip Productions"", ""id"": 35304}]",12/6/2002," $5,359,645.00 ",107,Equilibrium,6.9,1552,26.80%," $2,898,550.72 ",,,,
